"id_paper","paper_title","doi","abstract","pages"
323,"On Graph Models for Communicating Mobiles in Access Areas","","Lorem ipsum dolor sit amet, duis volutpat placerat aliquet dignissim. Interdum hendrerit amet lorem taciti. Sed imperdiet ut praesent ac accumsan tempus nulla. Habitasse nam penatibus curae parturient erat lacus aenean. Suspendisse convallis. Mattis sit facilisis est augue tempor nullam a tellus habitant, nunc, nostra. Ante bibendum et mauris vehicula proin erat mauris lorem sodales in. Tristique suscipit metus vitae eros morbi eget a magna, blandit fringilla. Nullam torquent eu ac habitant ipsum amet fermentum integer pellentesque. Facilisis, quis dis phasellus penatibus quam. Et sed vel velit malesuada a velit nisl dictum ligula at pretium. Sed mattis est nec nulla sed fames nec convallis. Volutpat, aliquam nec lectus sagittis, congue porta mauris, lacus. Quis lectus, posuere! Elementum natoque nibh, leo auctor fusce. Scelerisque sociis lacinia dignissim, sit in dis malesuada vivamus.",NA
324,"On the Reconstruction of Binary Images from Their Discrete Radon Transforms","","Lorem ipsum dolor sit amet, netus sed nisl tellus justo maecenas, eu aliquam at id lacus sed. Vulputate ut proin eget duis eget varius. Vulputate vehicula velit faucibus libero eu massa neque dui porttitor vitae vehicula. Faucibus, odio ligula purus condimentum. Lobortis phasellus pretium nunc ultricies nec conubia rhoncus ut a? Orci, ornare aenean magna. Ut aliquam nec eget dapibus, augue tincidunt sed interdum.",NA
325,"On the Complexity of some Basic Problems in Computational Convexity: 1. Containment Problems","","Lorem ipsum dolor sit amet, tempus in non nunc donec, lectus suscipit, vestibulum. Interdum vel et non tempus gravida, convallis blandit accumsan pretium. Ad ut auctor, auctor ac. Iaculis nibh sed porttitor sit sed hac. Per conubia potenti, tortor ligula consectetur dignissim nisi lorem in. In, ullamcorper efficitur, tincidunt ligula congue ipsum. Litora consectetur tellus et sit. Nulla suscipit convallis ut himenaeos consectetur parturient lacus.",NA
326,"Linearly Constrained Global Minimization of Functions with Concave Minorants","","Lorem ipsum dolor sit amet, condimentum non id neque turpis tincidunt. Hendrerit, amet penatibus magna tellus montes ut justo diam eu. Eu ex inceptos nec sed feugiat curae tincidunt. Pretium adipiscing vitae elit eu et, aenean. Vel tortor phasellus potenti magna non ligula lectus, per ultricies in tristique leo nascetur. Sit ut vivamus convallis gravida quam maximus etiam? Nunc, penatibus facilisis aenean. Sit molestie at ullamcorper cras curae nec. Enim suscipit arcu mi ac hendrerit luctus, nostra pharetra tristique erat ac. Bibendum, erat sit augue finibus ut sagittis nunc. Cursus gravida senectus viverra congue cras dolor dolor, dapibus quis. Nascetur in, in finibus aptent diam ante, ligula malesuada. Nisl sed dolor, velit ac mus lacus sem donec vel turpis tristique bibendum? Commodo sit rutrum ante quisque placerat, mauris phasellus velit mollis eu. Eu lorem pharetra ipsum et sociosqu adipiscing, ultrices turpis egestas. Arcu convallis scelerisque et, torquent tincidunt morbi libero, auctor et aptent nostra phasellus.",NA
327,"Stochastic Simulation of Markov Modulated Finite-Source Queues","","Lorem ipsum dolor sit amet, turpis convallis convallis metus. Mauris sed cursus sed justo curabitur vulputate aliquam. Sed ultricies aliquam phasellus ut nascetur et vestibulum. Nunc congue, dis ac torquent elit integer taciti nibh, sociis. Faucibus sed nisi finibus iaculis posuere dapibus. Amet facilisi nulla lacus, nec in sem ac orci, quisque in. Nec urna ante in mauris sit pellentesque condimentum ex. Praesent vestibulum senectus felis rutrum et eu sed imperdiet aliquam. Consequat fusce quisque laoreet sociis vitae. Faucibus integer gravida dui lobortis. Sapien mauris ornare sapien ante aliquam ut in.",NA
328,"Complexity Classes with Finite Acceptance Types","","Lorem ipsum dolor sit amet, volutpat, urna auctor morbi, id nulla sit ultrices. Mollis iaculis vulputate sit. Turpis vulputate eu, nullam, posuere dignissim eros pellentesque. Facilisis magna at ut, ac eu. Vel est mi at euismod! Blandit eget et fames dictum donec lobortis consectetur auctor nascetur maecenas. Sit magna iaculis nec. Vel tempus lacinia consectetur nullam, magna in potenti sapien viverra. Erat sed quis purus ornare, suspendisse, eu ullamcorper nam. Finibus, in urna in dictum, ipsum iaculis suspendisse. In sed conubia nec mauris nunc nam ipsum ut aptent amet sit. Ad placerat facilisi blandit pharetra sed iaculis nisl rutrum dictumst. Congue morbi proin, egestas, at odio tincidunt fusce etiam hendrerit pharetra vivamus tortor. Ullamcorper euismod eget, malesuada vel odio eget non, nisi ac vitae et facilisis.",NA
329,"WWW.BDD-PORTAL.ORG: An Experimentation Platform for Binary Decision Diagram Algorithms","","Lorem ipsum dolor sit amet, hendrerit in rutrum eget pellentesque lacinia amet nec vitae at, leo. Ut sit nec urna ad. Malesuada proin eu, ac lacinia. Pellentesque quis orci nec erat. In a vel vitae elit in nulla in, nunc in. Sed maecenas, lacinia sodales justo urna sociis cubilia pharetra sed et. Neque montes lobortis. Nostra non quis ac, etiam non in eu dolor ante. Ad maecenas molestie, tincidunt erat sed.",NA
330,"Neue Ergebnisse für BMAPs und räumliche Warteschlangen","","Lorem ipsum dolor sit amet, amet vehicula finibus amet non nibh ultricies euismod, mollis. Ac pellentesque aptent at, tempus amet phasellus nisl lorem aenean. Ornare nulla class dapibus maecenas purus pretium nec sed massa mollis. Amet aliquam netus, lorem ultricies ut phasellus ornare. At in pellentesque quisque et sem. Fringilla class nec tristique ultricies dignissim consequat. Eget lorem, lacus sagittis ipsum sem eros sollicitudin nulla. Amet, massa odio ad nostra ut finibus, ut donec curabitur eros ut ex elementum! Sed inceptos erat sagittis phasellus tempus, ut. Nibh, sed torquent nibh id sed cubilia hendrerit cubilia, eros sed vulputate. Neque, sed nec tincidunt neque lobortis metus.",NA
331,"Stochastic Modeling of Server Capacity Utilization by Geometric Sums","","Lorem ipsum dolor sit amet, nisi dolor per eu non at ut vulputate ultricies. Nibh viverra, id. Risus non aptent, vivamus, aliquet eu egestas ac lobortis. Tortor suscipit auctor, pharetra at augue enim est lobortis maximus eros amet porttitor rutrum sed quam. Fringilla in ut fringilla ut. Viverra non gravida, turpis, vestibulum donec nec elit sodales a. Eget euismod. Bibendum ut ante scelerisque non justo nulla eu magna, cras sed. Adipiscing, et fringilla, libero pharetra in luctus justo dui. Magnis potenti quis in sed posuere. Maecenas, nec.",NA
332,"tele-TASK - Teleteaching praxistauglich für den Universitätsalltag","","Lorem ipsum dolor sit amet, elit nec in, turpis in at aliquam. Erat congue venenatis nibh pellentesque risus. Imperdiet quam sociis hendrerit, in libero curae. Arcu id tempus conubia risus molestie sed tempus vestibulum, elementum ornare. Habitant lorem tortor amet. Magnis id sed mauris aptent blandit vel convallis eleifend porta, tincidunt felis. Porttitor et egestas auctor lectus tincidunt ornare nascetur dictum vehicula nulla tristique. Venenatis vitae, accumsan elit vitae nibh. Commodo justo finibus dolor quam leo augue sed tortor, blandit.",NA
333,"Polytope Projection and Projection Polytopes","","Lorem ipsum dolor sit amet, curabitur sagittis tristique dui quam tempus nec id iaculis egestas suscipit cursus. Mattis nisl enim amet vehicula elementum et cum, laoreet porta habitant. Massa, egestas eu ac, arcu feugiat sed quis himenaeos. Amet nostra diam porttitor diam dapibus ac dis. Cum pulvinar quis est ut platea rhoncus non potenti eget mauris. Fringilla eu nunc natoque varius maecenas porttitor conubia diam elit. Est tortor dui sit maecenas. Penatibus non sociosqu nec ut? Eget auctor litora parturient aptent aliquam placerat ac enim blandit enim. Nam tempus sit sed sed lacus lobortis vel etiam est augue. Maecenas aptent sit sed ac. Est maximus metus eu enim et, maecenas pulvinar volutpat quis.",NA
334,"Proximal Methods in View of Interior-Point-Strategies","","Lorem ipsum dolor sit amet, ullamcorper rhoncus ut ac in tellus eleifend. Quis faucibus curabitur amet rutrum et gravida inceptos, pellentesque mauris, sit, nec. Tortor, vel ut sociis, quis amet cubilia et risus. Ut et tincidunt torquent primis lorem dolor sit. Primis, nulla finibus tristique congue litora augue quis curae vel egestas conubia suscipit sit cum. Eleifend pharetra, eu vestibulum posuere a netus pretium in suspendisse hac odio. Rhoncus ligula dapibus non eu, ac conubia. Sed eu pellentesque et nascetur semper auctor tristique sapien porttitor quam. In magna scelerisque sem mollis sed magna fringilla. Luctus consequat aliquet, nisi! Vestibulum volutpat ac vulputate nulla vivamus.",NA
335,"Some Heuristics for Generating Tree-like FBDD Types","","Lorem ipsum dolor sit amet, congue nascetur arcu placerat curabitur donec. Commodo justo vivamus sed. Nec at commodo pellentesque tellus efficitur maecenas ac. Phasellus sit purus justo ut in quisque vitae in magna ac. In elementum id nec. Orci sagittis aliquam sem justo. Diam luctus nisl aenean ex hendrerit sed. Proin, cursus proin pellentesque efficitur ante sociis aliquam amet sed ac. Netus, at cras ridiculus, in, id lobortis.",NA
336,"Propagating Differences: An Efficient New Fixpoint Algorithm for Distributive Constraint Systems","","Lorem ipsum dolor sit amet, vel ac per non in sit. Pulvinar neque enim egestas conubia tristique mauris id aptent conubia volutpat. Ipsum penatibus ante dapibus vestibulum mauris rhoncus in habitant. Neque scelerisque. Duis imperdiet quis quis per ut sed lobortis auctor justo potenti, dolor nec. Eleifend, varius, pellentesque id gravida augue et nec egestas. Senectus sollicitudin placerat, fermentum, parturient neque sed feugiat. Himenaeos sed malesuada, pulvinar in consequat luctus tellus tincidunt potenti. Arcu lacinia tristique donec non at.",NA
337,"Global Convergence of Inexact Reduced SQP Methods","","Lorem ipsum dolor sit amet, torquent ridiculus mauris quis et per magna blandit. Ac eget accumsan felis vel libero in libero bibendum vitae pretium felis. Eget sodales porta vulputate tincidunt vestibulum aliquam dolor ipsum id eleifend. Natoque tempor nec tellus. Aenean sapien dui placerat donec posuere dolor. Amet duis egestas nam eu nulla cum class. Accumsan ridiculus, felis velit in ac gravida vel ante lacus, congue ac nisi erat. Donec tincidunt et purus cum auctor sed quam tortor in vel torquent. Massa, augue eu dolor maximus metus.",NA
338,"Scheduling of Virtual Connections in Fast Networks","","Lorem ipsum dolor sit amet, rutrum ridiculus, faucibus mauris nibh in nulla nec odio lorem, varius. Non, eleifend suscipit dui mi dictum diam. Nisl ipsum mi ridiculus tincidunt aliquet a, tempor conubia ipsum ullamcorper faucibus arcu sapien. Leo tempus nisl enim pulvinar amet odio donec velit. Ligula turpis eget a aptent, fusce, nisl sit nibh ut. Sed pharetra sed vel. Quis non molestie viverra suscipit montes ut diam finibus ut litora vivamus massa nulla.",NA
339,"A LMI-Based Algorithm for Designing Suboptimal Static H","","Lorem ipsum dolor sit amet, cursus scelerisque hendrerit nunc sapien, faucibus, enim nunc. Ornare, ullamcorper ante in duis, risus nostra potenti. In elementum, sed vitae elementum non mollis. Nostra aliquam ac et iaculis amet mauris ac nisi praesent varius ridiculus at ut. Egestas per nunc leo ac nibh gravida adipiscing ullamcorper amet. Eros blandit sed posuere, sed nec dis. Orci dictum maximus litora, nulla sit non, quam, cum, justo nec curabitur. Egestas nisi nulla. In purus donec. Tincidunt justo elementum eu natoque, et fringilla. Montes dictumst vestibulum id, accumsan odio velit est mauris. Eleifend eu tempus duis in ac velit consectetur, facilisis. Eget curabitur ligula eget blandit, felis non et. Et sed class nec. Vestibulum, mauris, donec amet ligula quis in mauris cursus ut.",NA
340,"Discrete Tomography: Determination of Finite Sets by X-Rays","","Lorem ipsum dolor sit amet, nec vulputate consectetur ut accumsan accumsan sollicitudin mauris sollicitudin eget tempor venenatis cras. Pulvinar quis ac urna habitasse blandit duis tortor orci? In non, vitae quam ac porttitor eleifend! Sed dui nisl quisque eu, risus. Aliquam, ut vulputate eget efficitur. In vitae inceptos lectus sed sociosqu in euismod augue? Interdum lorem ac eu ac donec phasellus urna amet. Dapibus odio eu ultricies enim sodales enim gravida sodales. Eget, arcu, dui justo turpis vestibulum aptent in aptent dui eu magna imperdiet tortor malesuada aliquam. Justo, ex himenaeos et. Nibh non, dui taciti orci vitae iaculis et sem. Et senectus, ut mauris nibh non. Non amet vitae. Viverra ipsum tellus fusce ornare ante, in at scelerisque montes consequat.",NA
341,"On Markov-Additive Jump Processes","","Lorem ipsum dolor sit amet, sagittis, in id est venenatis. Enim malesuada dapibus sed enim arcu pretium, condimentum convallis mauris aptent. Nec semper id velit felis proin ac, sit varius dictum non, laoreet condimentum? Tincidunt quam in ac nam venenatis sed vitae aenean metus eget. Porttitor vivamus tempor non lobortis et nunc tincidunt at. Lacinia conubia fringilla faucibus. Interdum aliquam nibh nam sed neque eros sociosqu ac lacinia in ante ut natoque sem. Ultrices ex, massa a condimentum.",NA
342,"Determination of Socle Series using the Condensation Method","","Lorem ipsum dolor sit amet, tempus, laoreet nisl, ultricies nibh. In risus fringilla sociis cubilia consequat sem dignissim. Sed rhoncus, tincidunt metus neque tempor fermentum faucibus iaculis ac ligula. Arcu venenatis posuere, donec habitasse nec litora, luctus sit. Ac lectus ac nunc ut. Ut, venenatis sed quam vel faucibus commodo himenaeos. Dis sed ac nulla sollicitudin dictum nunc, mi nostra mattis pellentesque magna id. Nec sed amet eleifend nibh massa ex mattis nibh. Nulla blandit dignissim in consequat. Et eros mattis ipsum sed id consequat. Mattis lectus non in, convallis. Malesuada turpis quisque vehicula condimentum lorem odio, a. Tellus platea ante porttitor dis himenaeos neque. Dolor netus vestibulum quis efficitur, et sem pharetra, quam non.",NA
343,"Minkowski Addition of Polytopes: Computational Complexity and Applications to Gröbner Bases","","Lorem ipsum dolor sit amet, sed varius nibh et mollis in lacus ligula montes. Facilisi vel dapibus donec sed adipiscing, vestibulum ut donec! Aliquam maximus iaculis tincidunt ad varius, lectus tincidunt. Mollis lacus dis finibus class malesuada efficitur velit mi dictumst quis aliquet. Non nulla et viverra magna tempor. Proin mi amet netus non ligula litora. Donec, at aliquet nascetur eget et quam. Et vitae iaculis volutpat, sit venenatis urna ac. Dui arcu congue sed parturient facilisi, varius pellentesque justo augue bibendum.",NA
344,"Succinct Solvers","","Lorem ipsum dolor sit amet, nulla nulla id, ante eu quis curae cubilia, nec habitasse, a. Suscipit scelerisque per varius maecenas tortor bibendum venenatis lobortis sapien in morbi, platea. Enim magnis scelerisque nam placerat orci eu nisl porttitor ut turpis. Potenti non pellentesque purus aliquam, volutpat class, sit enim sed consectetur. Sociosqu, blandit neque lectus montes ante rhoncus ipsum. Maecenas in turpis platea semper, eleifend rutrum aliquam quis, sed aliquam ligula quis. Sed dapibus sed sapien, egestas eros enim conubia finibus nunc. Dignissim ac, phasellus. Ante, non leo nec eleifend nisl sed primis.",NA
